LAT,LON,YEAR,MO,DY,T2MWET,TS,QV2M
51.48831,-0.18689,2006,06,08,   11.97,   17.49,    8.62
51.48831,-0.18689,2006,06,09,   11.18,   17.03,    8.19
51.48831,-0.18689,2006,06,10,   12.90,   18.13,    9.23
51.48831,-0.18689,2006,06,11,   14.94,   19.00,   10.51
51.48831,-0.18689,2006,06,12,   15.52,   20.41,   10.93
51.48831,-0.18689,2006,06,13,   15.83,   19.27,   11.16
51.48831,-0.18689,2006,06,14,   12.14,   15.02,    8.78
51.48831,-0.18689,2006,06,15,    9.63,   15.47,    7.39
51.48831,-0.18689,2006,06,16,   11.70,   17.54,    8.50
51.48831,-0.18689,2006,06,17,   12.68,   18.95,    9.10
51.48831,-0.18689,2006,06,18,   12.81,   18.24,    9.22
51.48831,-0.18689,2006,06,19,   12.56,   16.86,    9.07
51.48831,-0.18689,2006,06,20,   11.67,   16.86,    8.54
51.48831,-0.18689,2006,06,21,    9.49,   16.25,    7.47
51.48831,-0.18689,2006,06,22,    8.25,   15.20,    6.78
51.48831,-0.18689,2006,06,23,    9.15,   16.42,    7.19
51.48831,-0.18689,2006,06,24,   10.44,   17.72,    7.87
51.48831,-0.18689,2006,06,25,   12.26,   17.12,    8.90
51.48831,-0.18689,2006,06,26,   11.79,   14.64,    8.57
51.48831,-0.18689,2006,06,27,   10.74,   15.99,    7.97
51.48831,-0.18689,2006,06,28,   10.43,   16.66,    7.80
51.48831,-0.18689,2006,06,29,   11.03,   17.89,    8.11
51.48831,-0.18689,2006,06,30,   11.18,   18.83,    8.20
51.48831,-0.18689,2006,07,01,   12.08,   20.09,    8.75
51.48831,-0.18689,2006,07,02,   13.63,   21.82,    9.67
51.48831,-0.18689,2006,07,03,   12.66,   21.72,    9.10
51.48831,-0.18689,2006,07,04,   14.95,   21.79,   10.58
51.48831,-0.18689,2006,07,05,   16.00,   20.08,   11.35
51.48831,-0.18689,2006,07,06,   15.82,   19.75,   11.17
51.48831,-0.18689,2006,07,07,   13.69,   18.67,    9.74
51.48831,-0.18689,2006,07,08,   11.13,   17.25,    8.21
51.48831,-0.18689,2006,07,09,   13.49,   17.89,    9.64
51.48831,-0.18689,2006,07,10,   14.89,   18.28,   10.48
51.48831,-0.18689,2006,07,11,   12.19,   19.88,    8.84
51.48831,-0.18689,2006,07,12,   11.30,   19.63,    8.27
51.48831,-0.18689,2006,07,13,   13.54,   19.13,    9.56
51.48831,-0.18689,2006,07,14,    9.55,   16.97,    7.29
51.48831,-0.18689,2006,07,15,   10.95,   18.25,    8.03
51.48831,-0.18689,2006,07,16,   12.38,   20.33,    8.85
51.48831,-0.18689,2006,07,17,   13.46,   22.16,    9.51
51.48831,-0.18689,2006,07,18,   13.31,   22.60,    9.48
51.48831,-0.18689,2006,07,19,   15.96,   24.14,   11.32
51.48831,-0.18689,2006,07,20,   15.65,   23.06,   11.03
51.48831,-0.18689,2006,07,21,   16.24,   23.80,   11.44
51.48831,-0.18689,2006,07,22,   18.14,   21.31,   12.95
51.48831,-0.18689,2006,07,23,   15.62,   21.01,   10.99
51.48831,-0.18689,2006,07,24,   14.71,   22.40,   10.36
51.48831,-0.18689,2006,07,25,   15.84,   23.40,   11.16
51.48831,-0.18689,2006,07,26,   16.85,   23.75,   11.94
51.48831,-0.18689,2006,07,27,   17.40,   22.64,   12.36
51.48831,-0.18689,2006,07,28,   14.63,   22.71,   10.40
51.48831,-0.18689,2006,07,29,   15.05,   20.71,   10.73
51.48831,-0.18689,2006,07,30,   13.43,   20.51,    9.73
51.48831,-0.18689,2006,07,31,   13.71,   19.71,    9.83
51.48831,-0.18689,2006,08,01,   11.90,   18.76,    8.79
51.48831,-0.18689,2006,08,02,   11.20,   17.90,    8.34
51.48831,-0.18689,2006,08,03,   13.02,   18.09,    9.34
51.48831,-0.18689,2006,08,04,   12.31,   18.80,    8.86
51.48831,-0.18689,2006,08,05,   13.48,   20.59,    9.56
51.48831,-0.18689,2006,08,06,   15.92,   22.28,   11.20
51.48831,-0.18689,2006,08,07,   15.64,   20.66,   11.04
51.48831,-0.18689,2006,08,08,   10.76,   19.37,    8.02
51.48831,-0.18689,2006,08,09,   10.70,   18.88,    8.10
51.48831,-0.18689,2006,08,10,   10.04,   17.18,    7.64
51.48831,-0.18689,2006,08,11,    9.68,   16.57,    7.49
51.48831,-0.18689,2006,08,12,   10.87,   15.96,    8.10
51.48831,-0.18689,2006,08,13,   11.75,   16.08,    8.61
51.48831,-0.18689,2006,08,14,   12.93,   16.00,    9.29
51.48831,-0.18689,2006,08,15,   11.93,   17.40,    8.75
51.48831,-0.18689,2006,08,16,   12.54,   16.93,    9.14
51.48831,-0.18689,2006,08,17,   14.19,   17.17,   10.21
51.48831,-0.18689,2006,08,18,   13.42,   17.04,    9.71
51.48831,-0.18689,2006,08,19,   13.31,   17.53,    9.55
51.48831,-0.18689,2006,08,20,   13.09,   17.51,    9.36
51.48831,-0.18689,2006,08,21,   12.22,   17.35,    8.85
51.48831,-0.18689,2006,08,22,   11.22,   17.53,    8.26
51.48831,-0.18689,2006,08,23,   14.14,   17.16,   10.04
51.48831,-0.18689,2006,08,24,   12.43,   17.03,    9.04
51.48831,-0.18689,2006,08,25,    9.81,   17.00,    7.61
51.48831,-0.18689,2006,08,26,   13.40,   17.78,    9.61
51.48831,-0.18689,2006,08,27,   11.63,   17.44,    8.53
51.48831,-0.18689,2006,08,28,   10.30,   16.20,    7.89
51.48831,-0.18689,2006,08,29,    9.64,   15.36,    7.51
51.48831,-0.18689,2006,08,30,    9.65,   16.14,    7.44
51.48831,-0.18689,2006,08,31,   14.32,   18.48,   10.09
51.48831,-0.18689,2006,09,01,   13.95,   17.91,    9.92
51.48831,-0.18689,2006,09,02,   14.79,   16.63,   10.55
51.48831,-0.18689,2006,09,03,   16.37,   20.15,   11.66
51.48831,-0.18689,2006,09,04,   14.13,   19.32,    9.97
51.48831,-0.18689,2006,09,05,   16.05,   20.34,   11.25
51.48831,-0.18689,2006,09,06,   16.08,   20.15,   11.34
51.48831,-0.18689,2006,09,07,   10.20,   17.16,    7.79
51.48831,-0.18689,2006,09,08,   10.14,   15.41,    7.60
51.48831,-0.18689,2006,09,09,   10.50,   15.72,    7.85
51.48831,-0.18689,2006,09,10,   12.24,   17.53,    8.84
51.48831,-0.18689,2006,09,11,   14.50,   19.08,   10.29
51.48831,-0.18689,2006,09,12,   16.02,   18.97,   11.31
51.48831,-0.18689,2006,09,13,   16.35,   18.50,   11.63
51.48831,-0.18689,2006,09,14,   15.47,   18.19,   11.08
51.48831,-0.18689,2006,09,15,   14.40,   17.97,   10.26
51.48831,-0.18689,2006,09,16,   14.77,   18.28,   10.53
51.48831,-0.18689,2006,09,17,   14.42,   18.64,   10.26
51.48831,-0.18689,2006,09,18,   12.83,   17.59,    9.29
51.48831,-0.18689,2006,09,19,   10.78,   16.16,    8.12
51.48831,-0.18689,2006,09,20,   13.59,   17.05,    9.72
51.48831,-0.18689,2006,09,21,   14.69,   19.59,   10.51
51.48831,-0.18689,2006,09,22,   14.69,   16.20,   10.49
51.48831,-0.18689,2006,09,23,   14.85,   17.16,   10.56
51.48831,-0.18689,2006,09,24,   14.90,   17.70,   10.65
51.48831,-0.18689,2006,09,25,   13.80,   16.74,    9.87
51.48831,-0.18689,2006,09,26,   12.06,   15.70,    8.73
51.48831,-0.18689,2006,09,27,   13.46,   15.84,    9.61
51.48831,-0.18689,2006,09,28,   15.76,   18.00,   11.21
51.48831,-0.18689,2006,09,29,   14.62,   16.72,   10.49
51.48831,-0.18689,2006,09,30,   13.30,   15.76,    9.60
51.48831,-0.18689,2006,10,01,   13.46,   16.00,    9.71
51.48831,-0.18689,2006,10,02,   12.22,   14.77,    8.95
51.48831,-0.18689,2006,10,03,    9.34,   12.53,    7.38
51.48831,-0.18689,2006,10,04,    7.87,   11.90,    6.64
51.48831,-0.18689,2006,10,05,   12.08,   12.86,    8.85
51.48831,-0.18689,2006,10,06,   13.49,   15.51,    9.77
51.48831,-0.18689,2006,10,07,    8.25,   12.54,    6.79
51.48831,-0.18689,2006,10,08,    9.80,   13.29,    7.51
51.48831,-0.18689,2006,10,09,   14.61,   16.10,   10.34
51.48831,-0.18689,2006,10,10,   15.31,   16.18,   10.80
51.48831,-0.18689,2006,10,11,   14.95,   15.52,   10.67
51.48831,-0.18689,2006,10,12,   10.71,   13.03,    7.96
51.48831,-0.18689,2006,10,13,   11.57,   12.73,    8.34
51.48831,-0.18689,2006,10,14,   12.39,   13.54,    8.83
51.48831,-0.18689,2006,10,15,   11.00,   13.24,    8.07
51.48831,-0.18689,2006,10,16,   12.17,   13.43,    8.81
51.48831,-0.18689,2006,10,17,   13.23,   13.98,    9.51
51.48831,-0.18689,2006,10,18,   13.94,   14.78,   10.02
51.48831,-0.18689,2006,10,19,   12.59,   14.84,    9.30
51.48831,-0.18689,2006,10,20,   12.32,   14.39,    9.11
51.48831,-0.18689,2006,10,21,   11.86,   13.98,    8.80
51.48831,-0.18689,2006,10,22,   11.96,   13.82,    8.97
51.48831,-0.18689,2006,10,23,   11.28,   13.23,    8.53
51.48831,-0.18689,2006,10,24,    9.53,   11.53,    7.56
51.48831,-0.18689,2006,10,25,   11.63,   12.36,    8.69
51.48831,-0.18689,2006,10,26,   12.76,   14.06,    9.43
51.48831,-0.18689,2006,10,27,    8.30,   10.39,    6.76
51.48831,-0.18689,2006,10,28,   13.82,   14.40,    9.78
51.48831,-0.18689,2006,10,29,   10.56,   12.31,    7.89
51.48831,-0.18689,2006,10,30,   12.35,   13.06,    8.92
51.48831,-0.18689,2006,10,31,    8.66,   11.43,    7.14
51.48831,-0.18689,2006,11,01,    2.38,    5.99,    4.44
51.48831,-0.18689,2006,11,02,    1.86,    4.91,    4.26
51.48831,-0.18689,2006,11,03,    1.79,    4.69,    4.26
51.48831,-0.18689,2006,11,04,    2.70,    4.25,    4.56
51.48831,-0.18689,2006,11,05,    5.97,    6.90,    5.72
51.48831,-0.18689,2006,11,06,    6.23,    6.52,    5.83
51.48831,-0.18689,2006,11,07,    7.24,    7.10,    6.28
51.48831,-0.18689,2006,11,08,   10.16,   10.60,    7.75
51.48831,-0.18689,2006,11,09,    4.83,    7.01,    5.32
51.48831,-0.18689,2006,11,10,    5.85,    7.29,    5.77
51.48831,-0.18689,2006,11,11,    8.26,   10.35,    6.81
51.48831,-0.18689,2006,11,12,    7.18,    9.41,    6.28
51.48831,-0.18689,2006,11,13,   10.41,   11.94,    7.90
51.48831,-0.18689,2006,11,14,   11.10,   11.66,    8.28
51.48831,-0.18689,2006,11,15,   11.24,   12.32,    8.38
51.48831,-0.18689,2006,11,16,    8.91,   10.73,    7.29
51.48831,-0.18689,2006,11,17,    7.88,    9.32,    6.73
51.48831,-0.18689,2006,11,18,    3.90,    6.19,    5.02
51.48831,-0.18689,2006,11,19,    4.46,    6.57,    5.22
51.48831,-0.18689,2006,11,20,    9.00,   10.21,    7.24
51.48831,-0.18689,2006,11,21,    4.62,    6.13,    5.37
51.48831,-0.18689,2006,11,22,    7.03,    7.99,    6.45
51.48831,-0.18689,2006,11,23,    8.90,   10.61,    7.33
51.48831,-0.18689,2006,11,24,    9.91,   10.39,    7.81
51.48831,-0.18689,2006,11,25,    9.22,   10.91,    7.48
51.48831,-0.18689,2006,11,26,    9.70,   10.21,    7.50
51.48831,-0.18689,2006,11,27,   10.40,   11.02,    7.85
51.48831,-0.18689,2006,11,28,    9.74,   10.19,    7.53
51.48831,-0.18689,2006,11,29,    8.00,    8.43,    6.60
51.48831,-0.18689,2006,11,30,    7.26,    8.88,    6.26
51.48831,-0.18689,2006,12,01,    9.77,   10.62,    7.55
51.48831,-0.18689,2006,12,02,    8.42,    9.41,    6.90
51.48831,-0.18689,2006,12,03,    6.36,    8.98,    6.07
51.48831,-0.18689,2006,12,04,    8.95,    9.98,    7.29
51.48831,-0.18689,2006,12,05,    9.38,   11.00,    7.50
51.48831,-0.18689,2006,12,06,    5.91,    8.05,    5.85
51.48831,-0.18689,2006,12,07,    7.39,    9.52,    6.57
51.48831,-0.18689,2006,12,08,    5.47,    6.30,    5.75
51.48831,-0.18689,2006,12,09,    4.06,    4.94,    5.09
51.48831,-0.18689,2006,12,10,    4.65,    6.03,    5.33
51.48831,-0.18689,2006,12,11,    8.30,    8.78,    6.88
51.48831,-0.18689,2006,12,12,    6.20,    7.25,    5.91
51.48831,-0.18689,2006,12,13,    9.27,   10.39,    7.21
51.48831,-0.18689,2006,12,14,    9.43,   10.86,    7.27
51.48831,-0.18689,2006,12,15,    8.92,   10.01,    7.04
51.48831,-0.18689,2006,12,16,    4.81,    5.60,    5.35
51.48831,-0.18689,2006,12,17,    4.47,    4.45,    5.16
51.48831,-0.18689,2006,12,18,    4.00,    4.18,    4.99
51.48831,-0.18689,2006,12,19,    1.72,    2.63,    4.20
51.48831,-0.18689,2006,12,20,    0.94,    2.08,    3.95
51.48831,-0.18689,2006,12,21,    1.93,    3.16,    4.24
51.48831,-0.18689,2006,12,22,    1.94,    2.85,    4.25
51.48831,-0.18689,2006,12,23,    4.51,    5.45,    5.10
51.48831,-0.18689,2006,12,24,    4.90,    5.91,    5.24
51.48831,-0.18689,2006,12,25,    4.12,    5.11,    4.97
51.48831,-0.18689,2006,12,26,    3.24,    4.30,    4.69
51.48831,-0.18689,2006,12,27,    3.39,    4.26,    4.80
51.48831,-0.18689,2006,12,28,    7.87,    8.37,    6.53
51.48831,-0.18689,2006,12,29,    6.82,    7.69,    6.18
51.48831,-0.18689,2006,12,30,    8.83,   10.07,    7.12
51.48831,-0.18689,2006,12,31,    8.61,    9.50,    6.95
51.48831,-0.18689,2007,01,01,    4.83,    6.80,    5.36
51.48831,-0.18689,2007,01,02,    4.36,    5.88,    5.13
51.48831,-0.18689,2007,01,03,    7.74,    8.33,    6.54
51.48831,-0.18689,2007,01,04,    6.70,    8.09,    6.10
51.48831,-0.18689,2007,01,05,    8.08,    8.33,    6.70
51.48831,-0.18689,2007,01,06,    6.48,    6.78,    6.04
51.48831,-0.18689,2007,01,07,    7.75,    8.67,    6.58
51.48831,-0.18689,2007,01,08,    8.48,    9.21,    7.03
51.48831,-0.18689,2007,01,09,   10.00,   11.05,    7.69
51.48831,-0.18689,2007,01,10,    6.64,    7.99,    6.20
51.48831,-0.18689,2007,01,11,    6.52,    8.41,    6.07
51.48831,-0.18689,2007,01,12,    8.48,    9.08,    6.88
51.48831,-0.18689,2007,01,13,    8.97,    9.70,    7.10
51.48831,-0.18689,2007,01,14,    4.51,    5.01,    5.16
51.48831,-0.18689,2007,01,15,    6.14,    6.81,    5.84
51.48831,-0.18689,2007,01,16,    9.21,    9.50,    7.22
51.48831,-0.18689,2007,01,17,    8.01,    8.81,    6.74
51.48831,-0.18689,2007,01,18,    8.65,    9.97,    7.13
51.48831,-0.18689,2007,01,19,    9.49,   10.54,    7.39
51.48831,-0.18689,2007,01,20,    6.81,    8.69,    6.26
51.48831,-0.18689,2007,01,21,    3.46,    5.39,    4.87
51.48831,-0.18689,2007,01,22,    1.40,    3.11,    4.21
51.48831,-0.18689,2007,01,23,   -0.47,    1.40,    3.64
51.48831,-0.18689,2007,01,24,   -0.36,    1.10,    3.70
51.48831,-0.18689,2007,01,25,   -1.50,    0.35,    3.36
51.48831,-0.18689,2007,01,26,    1.46,    2.09,    4.24
51.48831,-0.18689,2007,01,27,    4.08,    4.73,    4.99
51.48831,-0.18689,2007,01,28,    4.34,    5.31,    5.10
51.48831,-0.18689,2007,01,29,    6.28,    6.36,    5.84
51.48831,-0.18689,2007,01,30,    4.87,    4.80,    5.32
51.48831,-0.18689,2007,01,31,    4.48,    5.23,    5.24
51.48831,-0.18689,2007,02,01,    7.76,    8.01,    6.45
51.48831,-0.18689,2007,02,02,    6.03,    6.38,    5.74
51.48831,-0.18689,2007,02,03,    1.78,    3.59,    4.22
51.48831,-0.18689,2007,02,04,    2.73,    3.41,    4.57
51.48831,-0.18689,2007,02,05,    1.99,    3.78,    4.37
51.48831,-0.18689,2007,02,06,   -1.85,    0.41,    3.33
51.48831,-0.18689,2007,02,07,   -3.47,   -0.48,    2.95
51.48831,-0.18689,2007,02,08,    0.97,    1.84,    4.21
51.48831,-0.18689,2007,02,09,    1.78,    2.46,    4.44
51.48831,-0.18689,2007,02,10,    5.74,    6.30,    5.83
51.48831,-0.18689,2007,02,11,    6.95,    7.75,    6.34
51.48831,-0.18689,2007,02,12,    6.35,    7.38,    6.11
51.48831,-0.18689,2007,02,13,    5.14,    7.01,    5.52
51.48831,-0.18689,2007,02,14,    5.07,    5.49,    5.56
51.48831,-0.18689,2007,02,15,    4.18,    5.38,    5.11
51.48831,-0.18689,2007,02,16,    5.58,    6.98,    5.66
51.48831,-0.18689,2007,02,17,    6.15,    6.86,    5.89
51.48831,-0.18689,2007,02,18,    5.54,    7.02,    5.60
51.48831,-0.18689,2007,02,19,    7.07,    7.74,    6.27
51.48831,-0.18689,2007,02,20,    8.21,    8.52,    6.80
51.48831,-0.18689,2007,02,21,    6.31,    7.88,    5.97
51.48831,-0.18689,2007,02,22,    7.35,    7.74,    6.44
51.48831,-0.18689,2007,02,23,    7.94,    8.80,    6.73
51.48831,-0.18689,2007,02,24,    7.42,    8.53,    6.53
51.48831,-0.18689,2007,02,25,    5.82,    7.11,    5.84
51.48831,-0.18689,2007,02,26,    4.45,    6.41,    5.22
51.48831,-0.18689,2007,02,27,    7.56,    7.91,    6.60
51.48831,-0.18689,2007,02,28,    6.78,    8.45,    6.24
51.48831,-0.18689,2007,03,01,    4.08,    6.50,    5.19
51.48831,-0.18689,2007,03,02,    4.27,    6.34,    5.24
51.48831,-0.18689,2007,03,03,    5.32,    7.18,    5.60
51.48831,-0.18689,2007,03,04,    7.46,    7.83,    6.48
51.48831,-0.18689,2007,03,05,    5.97,    7.90,    5.84
51.48831,-0.18689,2007,03,06,    7.61,    9.44,    6.59
51.48831,-0.18689,2007,03,07,    5.02,    7.22,    5.48
51.48831,-0.18689,2007,03,08,    5.01,    7.41,    5.39
51.48831,-0.18689,2007,03,09,    5.04,    7.69,    5.40
51.48831,-0.18689,2007,03,10,    5.64,    6.86,    5.56
51.48831,-0.18689,2007,03,11,    6.01,    8.10,    5.72
51.48831,-0.18689,2007,03,12,    7.41,    9.17,    6.37
51.48831,-0.18689,2007,03,13,    4.47,    7.55,    5.13
51.48831,-0.18689,2007,03,14,    5.06,    7.40,    5.33
51.48831,-0.18689,2007,03,15,    5.81,    7.52,    5.64
51.48831,-0.18689,2007,03,16,    5.16,    8.17,    5.41
51.48831,-0.18689,2007,03,17,    7.36,    9.65,    6.33
51.48831,-0.18689,2007,03,18,    2.92,    6.68,    4.82
51.48831,-0.18689,2007,03,19,    0.48,    3.76,    3.99
51.48831,-0.18689,2007,03,20,    0.08,    3.29,    3.82
51.48831,-0.18689,2007,03,21,   -1.50,    2.68,    3.37
51.48831,-0.18689,2007,03,22,    0.92,    2.88,    4.08
51.48831,-0.18689,2007,03,23,    3.39,    5.74,    4.82
51.48831,-0.18689,2007,03,24,    4.02,    6.29,    5.04
51.48831,-0.18689,2007,03,25,    5.45,    8.00,    5.56
51.48831,-0.18689,2007,03,26,    5.56,    8.27,    5.60
51.48831,-0.18689,2007,03,27,    6.62,    9.10,    6.06
51.48831,-0.18689,2007,03,28,    5.53,    8.81,    5.62
51.48831,-0.18689,2007,03,29,    4.65,    6.59,    5.30
51.48831,-0.18689,2007,03,30,    5.21,    6.71,    5.52
51.48831,-0.18689,2007,03,31,    4.40,    8.56,    5.17
51.48831,-0.18689,2007,04,01,    4.74,    8.69,    5.25
51.48831,-0.18689,2007,04,02,    5.24,    9.30,    5.43
51.48831,-0.18689,2007,04,03,    3.38,    6.88,    4.78
51.48831,-0.18689,2007,04,04,    2.85,    6.81,    4.60
51.48831,-0.18689,2007,04,05,    5.67,    8.88,    5.67
51.48831,-0.18689,2007,04,06,    7.10,   10.09,    6.21
51.48831,-0.18689,2007,04,07,    5.40,    9.32,    5.50
51.48831,-0.18689,2007,04,08,    5.77,    9.76,    5.70
51.48831,-0.18689,2007,04,09,    7.47,   11.22,    6.41
51.48831,-0.18689,2007,04,10,    8.69,   12.01,    6.91
51.48831,-0.18689,2007,04,11,    8.27,   11.72,    6.72
51.48831,-0.18689,2007,04,12,    8.19,   10.97,    6.71
51.48831,-0.18689,2007,04,13,    9.73,   12.04,    7.49
51.48831,-0.18689,2007,04,14,   10.51,   13.36,    7.90
51.48831,-0.18689,2007,04,15,   10.10,   14.16,    7.67
51.48831,-0.18689,2007,04,16,   11.90,   14.58,    8.61
51.48831,-0.18689,2007,04,17,    8.22,   11.75,    6.71
51.48831,-0.18689,2007,04,18,    5.10,   10.14,    5.39
51.48831,-0.18689,2007,04,19,    7.23,   11.13,    6.29
51.48831,-0.18689,2007,04,20,    7.24,   10.77,    6.28
51.48831,-0.18689,2007,04,21,    6.31,   10.49,    5.89
51.48831,-0.18689,2007,04,22,    9.10,   12.03,    7.16
51.48831,-0.18689,2007,04,23,   10.61,   12.81,    7.95
51.48831,-0.18689,2007,04,24,   10.48,   13.56,    7.88
51.48831,-0.18689,2007,04,25,   10.27,   13.17,    7.77
51.48831,-0.18689,2007,04,26,    8.97,   12.34,    7.07
51.48831,-0.18689,2007,04,27,   10.08,   13.41,    7.66
51.48831,-0.18689,2007,04,28,    8.69,   13.06,    6.96
51.48831,-0.18689,2007,04,29,    9.80,   13.08,    7.53
51.48831,-0.18689,2007,04,30,    7.32,   12.20,    6.37
51.48831,-0.18689,2007,05,01,    7.74,   12.88,    6.54
51.48831,-0.18689,2007,05,02,    6.30,   12.51,    5.94
51.48831,-0.18689,2007,05,03,    7.16,   11.47,    6.28
51.48831,-0.18689,2007,05,04,    7.43,   11.52,    6.41
51.48831,-0.18689,2007,05,05,    7.14,   11.19,    6.26
51.48831,-0.18689,2007,05,06,    9.65,   12.39,    7.45
51.48831,-0.18689,2007,05,07,   11.32,   13.29,    8.38
51.48831,-0.18689,2007,05,08,    8.84,   12.08,    7.07
51.48831,-0.18689,2007,05,09,   10.53,   12.28,    7.94
51.48831,-0.18689,2007,05,10,    9.74,   11.99,    7.58
51.48831,-0.18689,2007,05,11,    8.99,   12.12,    7.22
51.48831,-0.18689,2007,05,12,    9.87,   12.64,    7.63
51.48831,-0.18689,2007,05,13,   10.58,   11.93,    8.05
51.48831,-0.18689,2007,05,14,    8.04,   10.79,    6.76
51.48831,-0.18689,2007,05,15,    9.23,   10.88,    7.30
51.48831,-0.18689,2007,05,16,    9.65,   12.31,    7.48
51.48831,-0.18689,2007,05,17,   12.96,   14.64,    9.31
51.48831,-0.18689,2007,05,18,   11.55,   14.41,    8.49
51.48831,-0.18689,2007,05,19,    7.65,   12.29,    6.51
51.48831,-0.18689,2007,05,20,    8.14,   13.35,    6.74
51.48831,-0.18689,2007,05,21,    9.76,   12.25,    7.49
51.48831,-0.18689,2007,05,22,    9.37,   14.89,    7.28
51.48831,-0.18689,2007,05,23,   12.33,   17.13,    8.89
51.48831,-0.18689,2007,05,24,   14.84,   18.64,   10.52
51.48831,-0.18689,2007,05,25,   13.63,   17.43,    9.78
51.48831,-0.18689,2007,05,26,    9.39,   13.47,    7.39
51.48831,-0.18689,2007,05,27,    8.67,   10.64,    7.09
51.48831,-0.18689,2007,05,28,    5.71,    8.23,    5.75
51.48831,-0.18689,2007,05,29,    4.50,    9.58,    5.25
51.48831,-0.18689,2007,05,30,    9.32,   10.66,    7.45
51.48831,-0.18689,2007,05,31,   10.28,   13.16,    7.81
51.48831,-0.18689,2007,06,01,   11.15,   14.99,    8.21
51.48831,-0.18689,2007,06,02,   11.84,   16.62,    8.54
51.48831,-0.18689,2007,06,03,   12.74,   17.32,    9.10
51.48831,-0.18689,2007,06,04,   12.40,   15.91,    8.88
51.48831,-0.18689,2007,06,05,   10.58,   15.41,    7.87
51.48831,-0.18689,2007,06,06,   10.25,   14.76,    7.72
51.48831,-0.18689,2007,06,07,   12.64,   16.01,    9.10
51.48831,-0.18689,2007,06,08,   14.06,   16.78,    9.96
51.48831,-0.18689,2007,06,09,   14.17,   18.09,   10.01
51.48831,-0.18689,2007,06,10,   14.33,   17.99,   10.14
51.48831,-0.18689,2007,06,11,   14.33,   18.30,   10.16
